user_id,total_sessions,avg_session_length,total_purchases,total_levels,last_login,first_login,days_since_last_login,days_active,sessions_per_week,churned,R_score,F_score,M_score,RFM_score,engagement_score,purchase_rate,level_rate,is_high_spender,is_highly_active,cluster,segment
28272,10,28.0,47,67,2024-12-01,2024-02-19,30,287,0.24,1,3.0,3.0,4.0,10.0,16.46,4.7,6.7,0,0,3,High Spender
28273,9,40.02222222222222,25,79,2024-12-23,2024-01-27,8,332,0.19,0,5.0,2.0,2.0,9.0,21.14,2.778,8.778,0,0,1,Casual
28274,10,26.65,51,94,2024-12-23,2024-03-29,8,270,0.26,0,5.0,4.0,4.0,13.0,19.0,5.1,9.4,0,0,3,High Spender
28275,9,37.5,15,98,2024-12-25,2024-02-10,6,320,0.2,0,5.0,2.0,1.0,8.0,22.44,1.667,10.889,0,0,1,Casual
28276,12,37.583333333333336,73,110,2024-12-02,2024-03-13,29,265,0.32,0,3.0,5.0,5.0,13.0,24.22,6.083,9.167,1,1,2,High Engagement
28277,7,27.8,25,56,2024-10-27,2024-01-10,65,292,0.17,1,1.0,1.0,2.0,4.0,14.96,3.571,8.0,0,0,0,At-Risk
28278,10,31.85,45,78,2024-12-29,2024-03-22,2,283,0.25,0,5.0,3.0,4.0,12.0,18.82,4.5,7.8,0,0,3,High Spender
28279,10,41.279999999999994,32,84,2024-12-07,2024-01-31,24,312,0.22,0,3.0,2.0,3.0,8.0,22.17,3.2,8.4,0,0,1,Casual
28280,10,23.42,39,113,2024-12-18,2024-01-25,13,329,0.21,0,4.0,2.0,3.0,9.0,19.84,3.9,11.3,0,0,0,At-Risk
28281,9,23.677777777777777,27,62,2024-11-22,2024-01-21,39,307,0.21,1,2.0,2.0,2.0,6.0,14.52,3.0,6.889,0,0,0,At-Risk
28282,11,19.236363636363635,51,138,2024-12-15,2024-01-25,16,326,0.24,0,4.0,3.0,4.0,11.0,21.36,4.636,12.545,0,0,2,High Engagement
28283,6,28.416666666666668,41,49,2024-12-10,2024-02-14,21,301,0.14,0,3.0,1.0,3.0,7.0,14.28,6.833,8.167,0,0,3,High Spender
28284,9,23.688888888888886,42,90,2024-12-04,2024-03-07,27,273,0.23,0,3.0,3.0,4.0,10.0,17.57,4.667,10.0,0,0,3,High Spender
28285,12,28.0,25,88,2024-11-27,2024-03-05,34,268,0.31,1,3.0,5.0,2.0,10.0,18.97,2.083,7.333,0,1,0,At-Risk
28286,17,27.352941176470587,56,156,2024-12-17,2024-01-11,14,342,0.35,0,4.0,5.0,4.0,13.0,26.14,3.294,9.176,1,1,2,High Engagement
28287,10,38.59,38,73,2024-11-17,2024-01-06,44,317,0.22,1,2.0,2.0,3.0,7.0,20.2,3.8,7.3,0,0,1,Casual
28288,12,36.391666666666666,44,105,2024-12-26,2024-01-13,5,349,0.24,0,5.0,3.0,4.0,12.0,23.01,3.667,8.75,0,0,1,Casual
28289,17,27.03529411764706,91,194,2024-12-23,2024-03-12,8,287,0.41,0,5.0,5.0,5.0,15.0,30.32,5.353,11.412,1,1,2,High Engagement
28290,8,29.3125,25,81,2024-12-21,2024-02-10,10,316,0.18,0,4.0,1.0,2.0,7.0,18.1,3.125,10.125,0,0,0,At-Risk
28291,8,27.362499999999997,42,71,2024-12-17,2024-01-25,14,328,0.17,0,4.0,1.0,4.0,9.0,16.42,5.25,8.875,0,0,3,High Spender
28292,6,40.233333333333334,25,54,2024-11-21,2024-03-01,40,266,0.16,1,2.0,1.0,2.0,5.0,18.43,4.167,9.0,0,0,0,At-Risk
28293,7,42.41428571428571,4,71,2024-09-05,2024-02-11,117,208,0.24,1,1.0,3.0,1.0,5.0,21.21,0.571,10.143,0,0,1,Casual
28294,6,26.0,5,40,2024-10-31,2024-02-01,61,274,0.15,1,1.0,1.0,1.0,3.0,12.64,0.833,6.667,0,0,0,At-Risk
28295,7,28.385714285714283,18,67,2024-11-10,2024-03-09,51,247,0.2,1,2.0,2.0,2.0,6.0,16.42,2.571,9.571,0,0,0,At-Risk
28296,5,37.88,70,18,2024-10-09,2024-03-30,83,194,0.18,1,1.0,1.0,5.0,7.0,13.99,14.0,3.6,1,0,3,High Spender
28297,13,37.76153846153846,20,99,2024-12-26,2024-01-18,5,344,0.26,0,5.0,4.0,2.0,11.0,22.86,1.538,7.615,0,0,1,Casual
28298,10,24.64,25,89,2024-12-29,2024-01-06,2,359,0.19,0,5.0,2.0,2.0,9.0,17.59,2.5,8.9,0,0,0,At-Risk
28299,10,34.739999999999995,34,109,2024-09-13,2024-01-21,109,237,0.3,1,1.0,4.0,3.0,8.0,23.18,3.4,10.9,0,1,2,High Engagement
28300,13,39.88461538461539,30,128,2024-12-12,2024-01-04,19,344,0.26,0,4.0,4.0,3.0,11.0,26.57,2.308,9.846,0,0,1,Casual
28301,10,29.96,15,127,2024-08-04,2024-01-06,149,212,0.33,1,1.0,5.0,1.0,7.0,23.77,1.5,12.7,0,1,2,High Engagement
28302,8,34.225,35,93,2024-12-16,2024-02-09,15,312,0.18,0,4.0,1.0,3.0,8.0,20.85,4.375,11.625,0,0,3,High Spender
28303,14,49.035714285714285,67,140,2024-11-06,2024-02-14,55,267,0.37,1,2.0,5.0,5.0,12.0,31.03,4.786,10.0,1,1,2,High Engagement
28304,7,39.785714285714285,2,74,2024-12-16,2024-01-27,15,325,0.15,0,4.0,1.0,1.0,6.0,20.38,0.286,10.571,0,0,0,At-Risk
28305,14,27.978571428571428,69,157,2024-12-12,2024-01-06,19,342,0.29,0,4.0,4.0,5.0,13.0,26.2,4.929,11.214,1,1,2,High Engagement
28306,10,29.03,45,84,2024-12-30,2024-01-23,1,343,0.2,0,5.0,2.0,4.0,11.0,18.41,4.5,8.4,0,0,3,High Spender
28307,8,29.1375,7,65,2024-12-21,2024-03-29,10,268,0.21,0,4.0,2.0,1.0,7.0,16.47,0.875,8.125,0,0,0,At-Risk
28308,9,32.02222222222222,46,73,2024-10-03,2024-02-07,89,240,0.26,1,1.0,4.0,4.0,9.0,18.39,5.111,8.111,0,0,3,High Spender
28309,12,43.23333333333333,42,84,2024-10-20,2024-01-20,72,275,0.31,1,1.0,5.0,4.0,10.0,23.11,3.5,7.0,0,1,1,Casual
28310,13,27.37692307692308,35,128,2024-12-15,2024-01-06,16,345,0.26,0,4.0,4.0,3.0,11.0,22.82,2.692,9.846,0,0,2,High Engagement
28311,7,59.714285714285715,45,75,2024-09-26,2024-01-07,96,264,0.19,1,1.0,2.0,4.0,7.0,26.62,6.429,10.714,0,0,1,Casual
28312,5,32.44,15,34,2024-11-30,2024-04-27,31,218,0.16,1,3.0,1.0,1.0,5.0,13.98,3.0,6.8,0,0,0,At-Risk
28313,8,26.225,2,63,2024-10-22,2024-01-05,70,292,0.19,1,1.0,2.0,1.0,4.0,15.31,0.25,7.875,0,0,0,At-Risk
28314,9,24.27777777777778,51,131,2024-12-18,2024-04-06,13,257,0.25,0,4.0,3.0,4.0,11.0,22.17,5.667,14.556,0,0,3,High Spender
28315,8,22.6625,19,72,2024-09-21,2024-03-29,101,177,0.32,1,1.0,5.0,2.0,8.0,15.71,2.375,9.0,0,1,0,At-Risk
28316,8,38.8875,14,74,2024-11-25,2024-02-29,36,271,0.21,1,2.0,2.0,1.0,5.0,20.35,1.75,9.25,0,0,0,At-Risk
28317,5,26.24,45,50,2024-12-22,2024-02-26,9,301,0.12,0,5.0,1.0,4.0,10.0,13.65,9.0,10.0,0,0,3,High Spender
28318,15,39.166666666666664,46,141,2024-12-26,2024-01-05,5,357,0.29,0,5.0,4.0,4.0,13.0,27.86,3.067,9.4,0,1,2,High Engagement
28319,5,32.94,55,40,2024-10-12,2024-05-01,80,165,0.21,1,1.0,2.0,4.0,7.0,14.96,11.0,8.0,1,0,3,High Spender
28320,11,28.236363636363635,41,103,2024-11-22,2024-02-27,39,270,0.29,1,2.0,4.0,3.0,9.0,20.55,3.727,9.364,0,1,2,High Engagement
28321,5,19.4,25,46,2024-12-01,2024-01-18,30,319,0.11,1,3.0,1.0,2.0,6.0,11.14,5.0,9.2,0,0,0,At-Risk
28322,6,28.616666666666664,27,41,2024-11-13,2024-06-06,48,161,0.26,1,2.0,4.0,2.0,8.0,13.97,4.5,6.833,0,0,0,At-Risk
28323,11,24.89090909090909,75,98,2024-11-04,2024-02-07,57,272,0.28,1,2.0,4.0,5.0,11.0,18.98,6.818,8.909,1,0,3,High Spender
28324,7,24.571428571428573,23,57,2024-10-28,2024-02-12,64,260,0.19,1,1.0,2.0,2.0,5.0,14.17,3.286,8.143,0,0,0,At-Risk
28325,11,36.47272727272727,5,83,2024-12-27,2024-01-24,4,339,0.23,0,5.0,3.0,1.0,9.0,20.66,0.455,7.545,0,0,0,At-Risk
28326,10,31.32,48,97,2024-11-24,2024-01-11,37,319,0.22,1,2.0,2.0,4.0,8.0,20.56,4.8,9.7,0,0,3,High Spender
28327,10,36.39,52,113,2024-11-07,2024-02-02,54,280,0.25,1,2.0,3.0,4.0,9.0,23.9,5.2,11.3,0,0,3,High Spender
28328,18,36.32222222222222,131,190,2024-11-27,2024-02-02,34,300,0.42,1,3.0,5.0,5.0,13.0,32.72,7.278,10.556,1,1,2,High Engagement
28329,10,38.45,51,115,2024-12-22,2024-02-04,9,323,0.22,0,5.0,2.0,4.0,11.0,24.61,5.1,11.5,0,0,3,High Spender
28330,15,35.93333333333333,10,139,2024-12-18,2024-02-12,13,311,0.34,0,4.0,5.0,1.0,10.0,26.87,0.667,9.267,0,1,2,High Engagement
28331,15,31.42,41,160,2024-12-29,2024-03-18,2,287,0.37,0,5.0,5.0,3.0,13.0,27.87,2.733,10.667,0,1,2,High Engagement
28332,10,34.72,38,83,2024-12-29,2024-01-11,2,354,0.2,0,5.0,2.0,3.0,10.0,20.01,3.8,8.3,0,0,0,At-Risk
28333,14,41.90714285714286,49,95,2024-12-27,2024-01-03,4,360,0.27,0,5.0,4.0,4.0,13.0,23.72,3.5,6.786,0,0,1,Casual
28334,11,37.99090909090909,29,106,2024-12-05,2024-03-12,26,269,0.29,0,3.0,4.0,2.0,9.0,23.79,2.636,9.636,0,1,1,Casual
28335,8,30.1625,44,49,2024-10-09,2024-01-02,83,282,0.2,1,1.0,2.0,4.0,7.0,15.04,5.5,6.125,0,0,3,High Spender
28336,7,29.485714285714284,31,81,2024-12-02,2024-01-27,29,311,0.16,0,3.0,1.0,3.0,7.0,18.07,4.429,11.571,0,0,0,At-Risk
28337,10,45.540000000000006,21,69,2024-11-25,2024-01-27,36,304,0.23,1,2.0,3.0,2.0,7.0,21.9,2.1,6.9,0,0,1,Casual
28338,8,36.0,33,75,2024-12-25,2024-01-13,6,348,0.16,0,5.0,1.0,3.0,9.0,19.39,4.125,9.375,0,0,0,At-Risk
28339,6,25.4,21,64,2024-10-11,2024-01-16,81,270,0.16,1,1.0,1.0,2.0,4.0,15.04,3.5,10.667,0,0,0,At-Risk
28340,5,14.88,9,27,2024-10-30,2024-02-15,62,259,0.14,1,1.0,1.0,1.0,3.0,7.89,1.8,5.4,0,0,0,At-Risk
28341,6,38.75,8,72,2024-12-18,2024-01-06,13,348,0.12,0,4.0,1.0,1.0,6.0,19.74,1.333,12.0,0,0,0,At-Risk
28342,14,39.40714285714286,16,109,2024-11-07,2024-01-09,54,304,0.32,1,2.0,5.0,1.0,8.0,24.66,1.143,7.786,0,1,1,Casual
28343,8,19.1,18,64,2024-11-16,2024-01-25,45,297,0.19,1,2.0,2.0,2.0,6.0,13.27,2.25,8.0,0,0,0,At-Risk
28344,11,28.545454545454547,57,94,2024-11-04,2024-01-17,57,293,0.26,1,2.0,4.0,5.0,11.0,19.57,5.182,8.545,1,0,3,High Spender
28345,13,21.238461538461536,13,112,2024-11-12,2024-01-24,49,294,0.31,1,2.0,5.0,1.0,8.0,19.48,1.0,8.615,0,1,0,At-Risk
28346,16,33.61875,29,115,2024-12-30,2024-01-06,1,360,0.31,0,5.0,5.0,2.0,12.0,23.52,1.812,7.188,0,1,2,High Engagement
28347,10,28.160000000000004,13,106,2024-12-05,2024-01-01,26,340,0.21,0,3.0,2.0,1.0,6.0,20.52,1.3,10.6,0,0,0,At-Risk
28348,13,31.915384615384617,61,157,2024-11-27,2024-02-25,34,277,0.33,1,3.0,5.0,5.0,13.0,27.54,4.692,12.077,1,1,2,High Engagement
28349,5,65.4,26,43,2024-11-30,2024-06-15,31,169,0.21,1,3.0,2.0,2.0,7.0,25.02,5.2,8.6,0,0,1,Casual
28350,6,35.11666666666667,54,66,2024-12-05,2024-01-09,26,332,0.13,0,3.0,1.0,4.0,8.0,18.05,9.0,11.0,1,0,3,High Spender
28351,7,55.714285714285715,18,55,2024-12-21,2024-01-10,10,347,0.14,0,4.0,1.0,2.0,7.0,23.1,2.571,7.857,0,0,1,Casual
28352,12,24.34166666666667,43,91,2024-12-08,2024-01-02,23,342,0.25,0,3.0,3.0,4.0,10.0,17.95,3.583,7.583,0,0,0,At-Risk
28353,6,39.53333333333333,26,59,2024-12-26,2024-03-07,5,295,0.14,0,5.0,1.0,2.0,8.0,18.67,4.333,9.833,0,0,0,At-Risk
28354,17,45.55294117647059,84,184,2024-11-18,2024-01-13,43,311,0.38,1,2.0,5.0,5.0,12.0,34.69,4.941,10.824,1,1,2,High Engagement
28355,12,22.275,67,88,2024-12-16,2024-01-04,15,348,0.24,0,4.0,3.0,5.0,12.0,16.97,5.583,7.333,1,0,3,High Spender
28356,9,32.03333333333333,36,86,2024-12-23,2024-02-04,8,324,0.19,0,5.0,2.0,3.0,10.0,19.49,4.0,9.556,0,0,0,At-Risk
28357,15,37.68666666666666,42,170,2024-12-15,2024-01-30,16,321,0.33,0,4.0,5.0,4.0,13.0,30.65,2.8,11.333,0,1,2,High Engagement
28358,10,39.4,18,71,2024-12-24,2024-01-22,7,338,0.21,0,5.0,2.0,2.0,9.0,20.19,1.8,7.1,0,0,0,At-Risk
28359,7,59.07142857142857,32,59,2024-11-05,2024-02-28,56,252,0.19,1,2.0,2.0,3.0,7.0,24.74,4.571,8.429,0,0,1,Casual
28360,6,24.549999999999997,25,69,2024-09-21,2024-01-12,101,254,0.17,1,1.0,1.0,2.0,4.0,15.36,4.167,11.5,0,0,0,At-Risk
28361,11,35.663636363636364,39,105,2024-12-22,2024-01-08,9,350,0.22,0,5.0,2.0,3.0,10.0,22.71,3.545,9.545,0,0,1,Casual
28362,15,36.71333333333334,28,166,2024-12-30,2024-01-05,1,361,0.29,0,5.0,4.0,2.0,11.0,29.77,1.867,11.067,0,1,2,High Engagement
28363,9,48.03333333333333,56,85,2024-12-23,2024-03-08,8,291,0.22,0,5.0,2.0,4.0,11.0,24.3,6.222,9.444,1,0,3,High Spender
28364,9,35.58888888888889,24,68,2024-11-04,2024-01-07,57,303,0.21,1,2.0,2.0,2.0,6.0,18.73,2.667,7.556,0,0,0,At-Risk
28365,12,38.525,52,89,2024-12-04,2024-01-19,27,321,0.26,0,3.0,4.0,4.0,11.0,22.03,4.333,7.417,0,0,3,High Spender
28366,12,31.883333333333336,69,98,2024-11-27,2024-03-16,34,257,0.33,1,3.0,5.0,5.0,13.0,21.27,5.75,8.167,1,1,3,High Spender
28367,7,26.042857142857144,15,46,2024-12-26,2024-03-22,5,280,0.18,0,5.0,1.0,1.0,7.0,13.41,2.143,6.571,0,0,0,At-Risk
28368,9,34.53333333333333,33,90,2024-12-28,2024-02-01,3,332,0.19,0,5.0,2.0,3.0,10.0,20.66,3.667,10.0,0,0,0,At-Risk
28369,5,22.96,10,50,2024-10-13,2024-07-05,79,101,0.35,1,1.0,5.0,1.0,7.0,13.59,2.0,10.0,0,1,0,At-Risk
28370,16,27.40625,56,169,2024-12-30,2024-01-05,1,361,0.31,0,5.0,5.0,4.0,14.0,27.38,3.5,10.562,1,1,2,High Engagement
28371,13,25.992307692307698,78,151,2024-11-05,2024-01-09,56,302,0.3,1,2.0,4.0,5.0,11.0,25.0,6.0,11.615,1,1,2,High Engagement
28372,13,20.338461538461537,79,137,2024-12-25,2024-03-04,6,297,0.31,0,5.0,5.0,5.0,15.0,21.86,6.077,10.538,1,1,2,High Engagement
28373,12,41.35,68,150,2024-12-22,2024-01-11,9,347,0.24,0,5.0,3.0,5.0,13.0,29.27,5.667,12.5,1,0,2,High Engagement
28374,12,36.275,59,146,2024-12-28,2024-01-14,3,350,0.24,0,5.0,3.0,5.0,13.0,27.32,4.917,12.167,1,0,2,High Engagement
28375,11,49.85454545454545,25,82,2024-12-29,2024-01-20,2,345,0.22,0,5.0,2.0,2.0,9.0,24.53,2.273,7.455,0,0,1,Casual
28376,9,48.58888888888889,42,126,2024-12-17,2024-02-15,14,307,0.21,0,4.0,2.0,4.0,10.0,28.77,4.667,14.0,0,0,1,Casual
28377,7,34.857142857142854,37,74,2024-11-28,2024-03-23,33,251,0.2,1,3.0,2.0,3.0,8.0,19.1,5.286,10.571,0,0,3,High Spender
28378,7,46.67142857142857,37,67,2024-10-10,2024-01-28,82,257,0.19,1,1.0,2.0,3.0,6.0,21.86,5.286,9.571,0,0,1,Casual
28379,13,24.515384615384615,62,159,2024-12-13,2024-01-04,18,345,0.26,0,4.0,4.0,5.0,13.0,25.25,4.769,12.231,1,0,2,High Engagement
28380,18,31.533333333333335,85,171,2024-12-05,2024-01-07,26,334,0.38,0,3.0,5.0,5.0,13.0,29.11,4.722,9.5,1,1,2,High Engagement
28381,13,46.46923076923077,10,100,2024-12-26,2024-02-14,5,317,0.29,0,5.0,4.0,1.0,10.0,25.7,0.769,7.692,0,1,1,Casual
28382,8,66.475,20,56,2024-12-28,2024-01-01,3,363,0.15,0,5.0,1.0,2.0,8.0,26.48,2.5,7.0,0,0,1,Casual
28383,6,11.666666666666666,11,50,2024-08-15,2024-01-20,138,209,0.2,1,1.0,2.0,1.0,4.0,9.6,1.833,8.333,0,0,0,At-Risk
28384,16,34.4,34,176,2024-11-17,2024-02-16,44,276,0.41,1,2.0,5.0,3.0,10.0,30.62,2.125,11.0,0,1,2,High Engagement
28385,11,50.309090909090905,22,102,2024-11-02,2024-01-11,59,297,0.26,1,2.0,4.0,2.0,8.0,26.95,2.0,9.273,0,0,1,Casual
28386,6,77.28333333333333,41,63,2024-11-03,2024-04-03,58,215,0.2,1,2.0,2.0,3.0,7.0,30.66,6.833,10.5,0,0,1,Casual
28387,5,45.8,15,24,2024-12-04,2024-06-04,27,184,0.19,0,3.0,2.0,1.0,6.0,17.04,3.0,4.8,0,0,0,At-Risk
28388,5,38.959999999999994,12,42,2024-12-20,2024-02-16,11,309,0.11,0,4.0,1.0,1.0,6.0,16.58,2.4,8.4,0,0,0,At-Risk
28389,10,21.67,80,99,2024-11-28,2024-01-09,33,325,0.22,1,3.0,2.0,5.0,10.0,17.88,8.0,9.9,1,0,3,High Spender
28390,8,19.0125,26,69,2024-08-16,2024-01-01,137,229,0.24,1,1.0,3.0,2.0,6.0,13.98,3.25,8.625,0,0,0,At-Risk
28391,14,30.857142857142858,67,139,2024-12-03,2024-01-11,28,328,0.3,0,3.0,4.0,5.0,12.0,25.19,4.786,9.929,1,1,2,High Engagement
28392,9,24.455555555555556,60,69,2024-10-11,2024-01-07,81,279,0.23,1,1.0,3.0,5.0,9.0,15.57,6.667,7.667,1,0,3,High Spender
28393,9,30.06666666666667,20,62,2024-10-16,2024-01-13,76,278,0.23,1,1.0,3.0,2.0,6.0,16.51,2.222,6.889,0,0,0,At-Risk
28394,11,33.61818181818182,12,90,2024-12-21,2024-02-24,10,302,0.25,0,4.0,3.0,1.0,8.0,20.63,1.091,8.182,0,0,0,At-Risk
28395,9,21.155555555555555,67,79,2024-09-19,2024-01-09,103,255,0.25,1,1.0,3.0,5.0,9.0,15.72,7.444,8.778,1,0,3,High Spender
28396,14,36.1,29,150,2024-12-18,2024-03-07,13,287,0.34,0,4.0,5.0,2.0,11.0,28.09,2.071,10.714,0,1,2,High Engagement
28397,13,44.51538461538462,44,130,2024-12-22,2024-01-30,9,328,0.28,0,5.0,4.0,4.0,13.0,28.26,3.385,10.0,0,0,2,High Engagement
28398,9,26.211111111111112,12,92,2024-11-17,2024-03-06,44,257,0.25,1,2.0,3.0,1.0,6.0,18.62,1.333,10.222,0,0,0,At-Risk
28399,12,34.016666666666666,56,71,2024-11-29,2024-02-13,32,291,0.29,1,3.0,4.0,4.0,11.0,18.89,4.667,5.917,1,1,3,High Spender
28400,12,37.925,64,87,2024-12-24,2024-02-07,7,322,0.26,0,5.0,4.0,5.0,14.0,21.64,5.333,7.25,1,0,3,High Spender
28401,12,26.55,33,144,2024-11-25,2024-01-09,36,322,0.26,1,2.0,4.0,3.0,9.0,24.27,2.75,12.0,0,0,2,High Engagement
28402,10,9.489999999999998,80,56,2024-11-15,2024-01-09,46,312,0.22,1,2.0,2.0,5.0,9.0,9.66,8.0,5.6,1,0,3,High Spender
28403,4,24.575,30,48,2024-06-27,2024-01-07,187,173,0.16,1,1.0,1.0,3.0,5.0,13.1,7.5,12.0,0,0,3,High Spender
28404,9,35.28888888888889,46,96,2024-11-19,2024-02-17,42,277,0.23,1,2.0,3.0,4.0,9.0,21.68,5.111,10.667,0,0,3,High Spender
28405,12,53.083333333333336,43,128,2024-12-30,2024-02-25,1,310,0.27,0,5.0,4.0,4.0,13.0,30.57,3.583,10.667,0,0,2,High Engagement
28406,6,36.06666666666667,33,65,2024-12-13,2024-01-31,18,318,0.13,0,4.0,1.0,3.0,8.0,18.23,5.5,10.833,0,0,3,High Spender
28407,11,20.472727272727273,54,134,2024-12-24,2024-01-18,7,342,0.23,0,5.0,3.0,4.0,12.0,21.27,4.909,12.182,1,0,3,High Spender
28408,9,28.15555555555555,31,83,2024-12-06,2024-01-25,25,317,0.2,0,3.0,2.0,3.0,8.0,18.05,3.444,9.222,0,0,0,At-Risk
28409,12,22.15,53,120,2024-11-19,2024-01-27,42,298,0.28,1,2.0,4.0,4.0,10.0,20.49,4.417,10.0,1,0,2,High Engagement
28410,10,42.46,27,105,2024-11-15,2024-03-08,46,253,0.28,1,2.0,4.0,2.0,8.0,24.99,2.7,10.5,0,0,1,Casual
28411,13,35.06153846153846,51,109,2024-12-09,2024-01-04,22,341,0.27,0,3.0,4.0,4.0,11.0,23.15,3.923,8.385,0,0,2,High Engagement
28412,8,74.65,9,69,2024-11-30,2024-01-13,31,323,0.17,1,3.0,1.0,1.0,5.0,30.39,1.125,8.625,0,0,1,Casual
28413,10,46.79,10,86,2024-11-27,2024-01-29,34,304,0.23,1,3.0,3.0,1.0,7.0,24.07,1.0,8.6,0,0,1,Casual
28414,10,23.86,44,117,2024-12-04,2024-02-12,27,297,0.24,0,3.0,3.0,4.0,10.0,20.52,4.4,11.7,0,0,3,High Spender
28415,4,24.375,32,19,2024-08-17,2024-03-01,136,170,0.16,1,1.0,1.0,3.0,5.0,9.97,8.0,4.75,0,0,3,High Spender
28416,5,31.94,22,38,2024-10-01,2024-01-22,91,254,0.14,1,1.0,1.0,2.0,4.0,14.17,4.4,7.6,0,0,0,At-Risk
28417,6,46.53333333333333,9,57,2024-12-13,2024-02-17,18,301,0.14,0,4.0,1.0,1.0,6.0,20.56,1.5,9.5,0,0,1,Casual
28418,10,53.66,67,119,2024-10-01,2024-01-05,91,271,0.26,1,1.0,4.0,5.0,10.0,29.75,6.7,11.9,1,0,2,High Engagement
28419,10,42.72,28,78,2024-12-01,2024-01-26,30,311,0.23,1,3.0,3.0,2.0,8.0,22.0,2.8,7.8,0,0,1,Casual
28420,12,44.01666666666667,62,93,2024-12-04,2024-01-20,27,320,0.26,0,3.0,4.0,5.0,12.0,24.1,5.167,7.75,1,0,3,High Spender
28421,15,31.7,29,119,2024-12-27,2024-01-11,4,352,0.3,0,5.0,4.0,2.0,11.0,23.32,1.933,7.933,0,1,2,High Engagement
28422,10,24.24,84,83,2024-11-07,2024-04-15,54,207,0.34,1,2.0,5.0,5.0,12.0,17.43,8.4,8.3,1,1,3,High Spender
28423,14,26.478571428571428,74,126,2024-12-27,2024-01-14,4,349,0.28,0,5.0,4.0,5.0,14.0,22.42,5.286,9.0,1,0,2,High Engagement
28424,12,33.016666666666666,65,118,2024-12-07,2024-01-19,24,324,0.26,0,3.0,4.0,5.0,12.0,23.45,5.417,9.833,1,0,3,High Spender
28425,12,22.45,72,128,2024-12-11,2024-01-27,20,320,0.26,0,3.0,4.0,5.0,12.0,21.34,6.0,10.667,1,0,3,High Spender
28426,8,34.650000000000006,5,97,2024-09-28,2024-01-10,94,263,0.21,1,1.0,2.0,1.0,4.0,21.52,0.625,12.125,0,0,0,At-Risk
28427,14,42.135714285714286,31,118,2024-12-24,2024-02-01,7,328,0.3,0,5.0,4.0,3.0,12.0,26.35,2.214,8.429,0,1,2,High Engagement
28428,5,25.94,5,48,2024-12-25,2024-04-29,6,241,0.15,0,5.0,1.0,1.0,7.0,13.47,1.0,9.6,0,0,0,At-Risk
28429,12,80.09166666666667,75,119,2024-12-04,2024-01-19,27,321,0.26,0,3.0,4.0,5.0,12.0,37.68,6.25,9.917,1,0,1,Casual
28430,12,41.34166666666667,63,100,2024-10-31,2024-02-07,61,268,0.31,1,1.0,5.0,5.0,11.0,24.24,5.25,8.333,1,1,2,High Engagement
28431,9,23.0,34,100,2024-10-03,2024-03-26,89,192,0.33,1,1.0,5.0,3.0,9.0,18.82,3.778,11.111,0,1,0,At-Risk
28432,8,39.7375,0,98,2024-12-30,2024-04-14,1,261,0.21,0,5.0,2.0,1.0,8.0,23.15,0.0,12.25,0,0,1,Casual
28433,12,38.65,65,112,2024-12-16,2024-02-09,15,312,0.27,0,4.0,4.0,5.0,13.0,24.55,5.417,9.333,1,0,2,High Engagement
28434,7,33.98571428571429,31,64,2024-12-10,2024-01-02,21,344,0.14,0,3.0,1.0,3.0,7.0,17.54,4.429,9.143,0,0,0,At-Risk
28435,10,33.96,27,84,2024-10-24,2024-01-07,68,292,0.24,1,1.0,3.0,2.0,6.0,20.05,2.7,8.4,0,0,0,At-Risk
28436,7,33.17142857142857,31,74,2024-11-24,2024-01-07,37,323,0.15,1,2.0,1.0,3.0,6.0,18.4,4.429,10.571,0,0,0,At-Risk
28437,7,30.814285714285713,31,42,2024-11-16,2024-01-14,45,308,0.16,1,2.0,1.0,3.0,6.0,14.34,4.429,6.0,0,0,0,At-Risk
28438,15,31.873333333333335,65,167,2024-12-23,2024-03-09,8,290,0.36,0,5.0,5.0,5.0,15.0,28.71,4.333,11.133,1,1,2,High Engagement
28439,14,35.97142857142857,77,126,2024-11-24,2024-01-03,37,327,0.3,1,2.0,4.0,5.0,11.0,25.35,5.5,9.0,1,1,2,High Engagement
28440,14,39.957142857142856,28,114,2024-12-30,2024-01-06,1,360,0.27,0,5.0,4.0,2.0,11.0,25.15,2.0,8.143,0,0,1,Casual
28441,9,36.21111111111111,34,80,2024-12-06,2024-01-10,25,332,0.19,0,3.0,2.0,3.0,8.0,20.1,3.778,8.889,0,0,0,At-Risk
28442,12,41.291666666666664,65,130,2024-11-27,2024-02-02,34,300,0.28,1,3.0,4.0,5.0,12.0,27.29,5.417,10.833,1,0,2,High Engagement
28443,11,44.89090909090909,56,74,2024-12-18,2024-02-25,13,298,0.26,0,4.0,4.0,4.0,12.0,22.35,5.091,6.727,1,0,3,High Spender
28444,10,31.52,70,122,2024-12-25,2024-01-01,6,360,0.19,0,5.0,2.0,5.0,12.0,23.15,7.0,12.2,1,0,3,High Spender
28445,15,41.77333333333333,56,137,2024-10-18,2024-01-01,74,292,0.36,1,1.0,5.0,4.0,10.0,28.49,3.733,9.133,1,1,2,High Engagement
28446,10,49.44,52,91,2024-09-29,2024-02-04,93,239,0.29,1,1.0,4.0,4.0,9.0,25.64,5.2,9.1,0,1,1,Casual
28447,6,27.733333333333334,22,51,2024-12-02,2024-01-26,29,312,0.13,0,3.0,1.0,2.0,6.0,14.25,3.667,8.5,0,0,0,At-Risk
